"Region","Source VM","OS","CPU policy","Status","Recommended VM","Source hourly","Recommended hourly","Monthly saving","Saving %","Currency","Confidence","Explanation"
"uksouth","Standard_E8s_v4","linux","any-compatible","recommended","Standard_E8as_v6","0.4485","0.4197","21.024","6.421405","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 6.4% lower PAYG price."
"uksouth","Standard_E8s_v5","linux","same-vendor","recommended","Standard_E8as_v6","0.4485","0.4197","21.024","6.421405","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 6.4% lower PAYG price."
"uksouth","Standard_E8s_v5","linux","prefer-same-vendor","recommended","Standard_E8as_v6","0.4485","0.4197","21.024","6.421405","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 6.4% lower PAYG price."
"uksouth","Standard_E8s_v5","linux","any-compatible","recommended","Standard_E8as_v6","0.4485","0.4197","21.024","6.421405","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 6.4% lower PAYG price."
"uksouth","Standard_E8s_v6","linux","same-vendor","recommended","Standard_E8as_v7","0.4712","0.4197","37.595","10.929542","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.9% lower PAYG price."
"uksouth","Standard_E8s_v6","linux","prefer-same-vendor","recommended","Standard_E8as_v7","0.4712","0.4197","37.595","10.929542","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.9% lower PAYG price."
"uksouth","Standard_E8s_v6","linux","any-compatible","recommended","Standard_E8as_v7","0.4712","0.4197","37.595","10.929542","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.9% lower PAYG price."
"uksouth","Standard_E96_v5","linux","same-vendor","recommended","Standard_E96as_v6","5.382","5.0403","249.441","6.348941","GBP","Medium","same usable CPU and memory, x64 compatibility preserved and 6.3% lower PAYG price."
"uksouth","Standard_E96_v5","linux","prefer-same-vendor","recommended","Standard_E96as_v6","5.382","5.0403","249.441","6.348941","GBP","Medium","same usable CPU and memory, x64 compatibility preserved and 6.3% lower PAYG price."
"uksouth","Standard_E96_v5","linux","any-compatible","recommended","Standard_E96as_v6","5.382","5.0403","249.441","6.348941","GBP","Medium","same usable CPU and memory, x64 compatibility preserved and 6.3% lower PAYG price."
"uksouth","Standard_E96-24ads_v5","linux","same-vendor","recommended","Standard_E96-48ads_v5","8.9458","8.9458","0","0","GBP","Medium","required usable CPU and memory preserved, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_E96-24ads_v5","linux","prefer-same-vendor","recommended","Standard_E96-48ads_v5","8.9458","8.9458","0","0","GBP","Medium","required usable CPU and memory preserved, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_E96-24ads_v5","linux","any-compatible","recommended","Standard_E96-48ads_v5","8.9458","8.9458","0","0","GBP","Medium","required usable CPU and memory preserved, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_E96-24ads_v6","linux","same-vendor","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ads_v6","linux","prefer-same-vendor","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ads_v6","linux","any-compatible","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ads_v7","linux","same-vendor","recommended","Standard_E96-24as_v7","6.1381","5.0403","801.394","17.885013","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_E96-24ads_v7","linux","prefer-same-vendor","recommended","Standard_E96-24as_v7","6.1381","5.0403","801.394","17.885013","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_E96-24ads_v7","linux","any-compatible","recommended","Standard_E96-24as_v7","6.1381","5.0403","801.394","17.885013","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_E96-24as_v4","linux","same-vendor","recommended","Standard_E96-24ads_v5","5.382","8.9458","-2601.574","-66.21702","GBP","High","same usable CPU and memory, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported, newer CPU generation and 66.2% higher PAYG price."
"uksouth","Standard_E96-24as_v4","linux","prefer-same-vendor","recommended","Standard_E96-24ads_v5","5.382","8.9458","-2601.574","-66.21702","GBP","High","same usable CPU and memory, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported, newer CPU generation and 66.2% higher PAYG price."
"uksouth","Standard_E96-24as_v4","linux","any-compatible","recommended","Standard_E96-24ads_v5","5.382","8.9458","-2601.574","-66.21702","GBP","High","same usable CPU and memory, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported, newer CPU generation and 66.2% higher PAYG price."
"uksouth","Standard_E96-24as_v5","linux","same-vendor","recommended","Standard_E96-24as_v4","8.1821","5.382","2044.073","34.222266","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 34.2% lower PAYG price."
"uksouth","Standard_E96-24as_v5","linux","prefer-same-vendor","recommended","Standard_E96-24as_v4","8.1821","5.382","2044.073","34.222266","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 34.2% lower PAYG price."
"uksouth","Standard_E96-24as_v5","linux","any-compatible","recommended","Standard_E96-24as_v4","8.1821","5.382","2044.073","34.222266","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 34.2% lower PAYG price."
"uksouth","Standard_E96-24as_v7","linux","same-vendor","recommended","Standard_E96-24s_v6","5.0403","5.651","-445.811","-12.116342","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 12.1% higher PAYG price."
"uksouth","Standard_E96-24as_v7","linux","prefer-same-vendor","recommended","Standard_E96-24s_v6","5.0403","5.651","-445.811","-12.116342","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 12.1% higher PAYG price."
"uksouth","Standard_E96-24as_v7","linux","any-compatible","recommended","Standard_E96-24s_v6","5.0403","5.651","-445.811","-12.116342","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 12.1% higher PAYG price."
"uksouth","Standard_E96-24ds_v5","linux","same-vendor","source-price-missing","Standard_E96ds_v5","","6.1457","","","GBP","Medium","required usable CPU and memory preserved, Intel/x64 preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ds_v5","linux","prefer-same-vendor","source-price-missing","Standard_E96ds_v5","","6.1457","","","GBP","Medium","required usable CPU and memory preserved, Intel/x64 preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ds_v5","linux","any-compatible","source-price-missing","Standard_E96ds_v5","","6.1457","","","GBP","Medium","required usable CPU and memory preserved, Intel/x64 preserved, temporary storage requirement preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24ds_v6","linux","same-vendor","recommended","Standard_E96-24as_v7","6.9851","5.0403","1419.704","27.842121","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 27.8% lower PAYG price."
"uksouth","Standard_E96-24ds_v6","linux","prefer-same-vendor","recommended","Standard_E96-24as_v7","6.9851","5.0403","1419.704","27.842121","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 27.8% lower PAYG price."
"uksouth","Standard_E96-24ds_v6","linux","any-compatible","recommended","Standard_E96-24as_v7","6.9851","5.0403","1419.704","27.842121","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 27.8% lower PAYG price."
"uksouth","Standard_E96-24s_v5","linux","same-vendor","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24s_v5","linux","prefer-same-vendor","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24s_v5","linux","any-compatible","source-price-missing","Standard_E96-24as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-24s_v6","linux","same-vendor","recommended","Standard_E96-24as_v7","5.651","5.0403","445.811","10.806937","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.8% lower PAYG price."
"uksouth","Standard_E96-24s_v6","linux","prefer-same-vendor","recommended","Standard_E96-24as_v7","5.651","5.0403","445.811","10.806937","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.8% lower PAYG price."
"uksouth","Standard_E96-24s_v6","linux","any-compatible","recommended","Standard_E96-24as_v7","5.651","5.0403","445.811","10.806937","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 10.8% lower PAYG price."
"uksouth","Standard_E96-48ads_v5","linux","same-vendor","recommended","Standard_E96ads_v5","8.9458","8.9458","0","0","GBP","Medium","required usable CPU and memory preserved, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_E96-48ads_v5","linux","prefer-same-vendor","recommended","Standard_E96ads_v5","8.9458","8.9458","0","0","GBP","Medium","required usable CPU and memory preserved, AMD/x64 preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_E96-48ads_v5","linux","any-compatible","recommended","Standard_E96ds_v5","8.9458","6.1457","2044.073","31.300722","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported, newer CPU generation and 31.3% lower PAYG price."
"uksouth","Standard_E96-48ads_v6","linux","same-vendor","source-price-missing","Standard_E96-48as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-48ads_v6","linux","prefer-same-vendor","source-price-missing","Standard_E96-48as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-48ads_v6","linux","any-compatible","source-price-missing","Standard_E96-48as_v4","","5.382","","","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and candidate has a usable regional PAYG price, but the source PAYG price is unavailable."
"uksouth","Standard_E96-48ads_v7","linux","same-vendor","recommended","Standard_E96-48as_v7","6.1381","5.0403","801.394","17.885013","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
"uksouth","Standard_E96-48ads_v7","linux","prefer-same-vendor","recommended","Standard_E96-48as_v7","6.1381","5.0403","801.394","17.885013","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 17.9% lower PAYG price."
